#1
double tab(8280,10)   # time T_out RH_out P_out I_glob u_wind T_sky T_air_sp CO2_air_sp ilu_sp
1213200	6.6	89	101000	0	7.9	-7.349013203	16	800	0
1216800	6.8	82	101100	0	6.9	-7.349013203	16	800	0
1220400	6.8	79	101100	0	7.5	-5.951238527	16	800	0
1224000	6.9	73	101200	0	7.1	-5.951238527	16	800	0
1227600	6.9	76	101300	0	6.7	-3.444195202	16	800	0
1231200	6.9	78	101300	0	6.8	-4.802957837	16	800	1
1234800	6.7	78	101400	0	6.4	-5.951238527	16	800	1
1238400	6.8	76	101400	1	6.4	-5.490151806	16	800	1
1242000	6.9	77	101400	29	6	-4.802957837	16	700	1
1245600	7.3	79	101500	75	6.1	-2.995804951	16	700	1
1249200	7.3	85	101400	73	5.7	-1.663862223	16	700	1
1252800	8.2	82	101300	81	7.3	-1.663862223	16	700	1
1256400	8.8	82	101200	74	6.8	-1.663862223	16	700	1
1260000	9.1	82	101100	53	6.9	0.513426288	16	700	1
1263600	9.3	80	101100	18	7	2.218576853	16	700	1
1267200	8.8	84	101000	3	7.1	1.582862162	16	800	1
1270800	8.7	85	100900	0	7.2	0.082119312	16	800	1
1274400	8.8	86	100800	0	7.8	1.795257266	16	800	1
1278000	8.8	88	100800	0	8.3	1.795257266	16	800	1
1281600	9.3	86	100700	0	9.9	0.94270357	16	800	1
1285200	9	88	100800	0	11	2.007161283	16	800	1
1288800	9.3	86	100700	0	10	2.429506595	16	800	0
1292400	9.4	86	100700	0	10	2.429506595	16	800	0
1296000	10.1	79	100600	0	11	3.059406719	16	800	0
1299600	9.4	88	100700	0	11	-1.884493155	16	800	0
1303200	9.4	78	100800	0	9	-3.444195202	16	800	0
1306800	8.9	74	100900	0	10	-4.347744934	16	800	0
1310400	8.6	66	101000	0	10	-5.951238527	16	800	0
1314000	8.5	70	101100	0	7	0.728317248	16	800	0
1317600	8.2	78	101100	0	7	-3.219720763	16	800	1
1321200	7.6	83	101100	0	6	-6.414724681	16	800	1
1324800	7.5	84	101200	1	6	-6.414724681	16	800	1
1328400	7.8	86	101200	35	6	-5.03143573	16	700	1
1332000	8.6	82	101200	84	5	-1.884493155	16	700	1
1335600	7.8	93	101100	78	3	-1.663862223	16	700	1
1339200	8.9	87	100900	90	7	-2.549636305	16	700	1
1342800	9.3	86	100700	85	7	-3.219720763	16	700	1
1346400	8.9	87	100600	63	7	-1.443767889	16	700	1
1350000	8.6	86	100500	18	7	-1.005176902	16	700	1
1353600	8	91	100300	2	8	0.94270357	16	800	1
1357200	8.3	90	100100	0	8	-1.224207118	16	800	1
1360800	8.9	90	99900	0	9	-0.568696233	16	800	1
1364400	9.9	88	99700	0	11	3.059406719	16	800	1
1368000	11.1	83	99600	0	13	4.306433484	16	800	1
1371600	10.8	85	99600	0	14	4.099761882	16	800	1
1375200	10	90	99600	0	13	3.268418906	16	800	0
1378800	10.2	89	99600	0	13	3.476958035	16	800	0
1382400	10.4	91	99600	0	11	3.892627063	16	800	0
1386000	10.6	92	99700	0	10	0.728317248	16	800	0
1389600	10.9	87	99800	0	9	0.298027911	16	800	0
1393200	11	82	99800	0	8	0.94270357	16	800	0
1396800	10.8	74	100000	0	8	-0.786674259	16	800	0
1400400	10.2	69	100000	0	8	-2.327377092	16	800	0
1404000	9.7	64	100000	0	8	-3.894833041	16	800	1
1407600	8.5	71	100100	0	5	-4.802957837	16	800	1
1411200	7.1	85	100100	0	3	-5.951238527	16	800	1
1414800	6.5	94	100100	10	2	-7.114517177	16	800	1
1418400	6.7	97	99900	31	2	-4.347744934	16	700	1
1422000	6.8	99	99800	48	3	-2.772444533	16	700	1
1425600	7.6	97	99600	56	4	0.728317248	16	700	1
1429200	10.2	86	99400	52	10	3.476958035	16	700	1
1432800	11.1	80	99300	39	12	4.306433484	16	700	1
1436400	11.3	79	99300	18	12	4.512644279	16	700	1
1440000	11.5	77	99400	4	11	4.718396658	16	800	1
1443600	11.4	79	99500	0	11	4.512644279	16	800	1
1447200	11.4	79	99500	0	9	4.512644279	16	800	1
1450800	11.5	77	99500	0	9	4.718396658	16	800	1
1454400	11.8	76	99600	0	10	4.92369299	16	800	1
1458000	11.7	77	99600	0	9	4.92369299	16	800	1
1461600	11.4	83	99600	0	10	4.718396658	16	800	0
1465200	10.4	94	99800	0	6	3.892627063	16	800	0
1468800	10	96	99800	0	4	3.476958035	16	800	0
1472400	9.7	93	99900	0	5	3.059406719	16	800	0
1476000	9.6	96	99900	0	5	-0.786674259	16	800	0
1479600	9.8	92	99900	0	4	-0.134302339	16	800	0
1483200	9.6	89	99900	0	5	-1.005176902	16	800	0
1486800	9.8	91	99900	0	5	3.059406719	16	800	0
1490400	9.1	96	99900	0	4	-0.786674259	16	800	1
1494000	8.6	93	100000	0	4	1.795257266	16	800	1
1497600	8.9	93	100000	0	5	2.218576853	16	800	1
1501200	8.4	93	100100	10	6	-1.884493155	16	800	1
1504800	8	87	100200	31	5	-2.995804951	16	700	1
1508400	7.7	87	100300	48	5	-3.894833041	16	700	1
1512000	7.5	90	100300	56	6	-3.66923153	16	700	1
1515600	7.7	86	100300	53	6	-2.995804951	16	700	1
1519200	7.1	90	100300	39	4	-4.121003058	16	700	1
1522800	7.7	87	100400	19	4	-2.772444533	16	700	1
1526400	7.4	84	100500	3	6	-4.347744934	16	800	1
1530000	6.8	88	100600	0	4	-5.03143573	16	800	1
1533600	7	90	100600	0	4	-2.772444533	16	800	1
1537200	7.2	85	100700	0	6	-4.121003058	16	800	1
1540800	6.6	88	100800	0	5	-5.260499215	16	800	1
1544400	6.6	88	100800	0	5	-5.260499215	16	800	1
1548000	6	89	100900	0	5	-8.056250477	16	800	0
1551600	5.4	91	101000	0	5	-8.530905469	16	800	0
1555200	5	90	101000	0	4.5	-9.008128501	16	800	0
1558800	4.6	90	101100	0	4	-9.487952228	16	800	0
1562400	4.9	89	101100	0	4	-6.182679855	16	800	0
1566000	4.4	90	101100	0	3	-5.951238527	16	800	0
1569600	4.7	90	101100	0	3	-2.995804951	16	800	0
1573200	4.7	89	101100	0	2	-2.995804951	16	800	0
1576800	4.5	89	101000	0	3	-3.219720763	16	800	1
1580400	3.4	94	101000	0	2	-10.9433641	16	800	1
1584000	3	93	101100	1	3	-12.67256482	16	800	1
1587600	2.7	94	101100	16	2	-11.68025186	16	800	1
1591200	3.3	93	101100	51	3	-10.9433641	16	700	1
1594800	4.7	84	101000	79	3	-9.728849737	16	700	1
1598400	5.6	80	100900	151	4	-7.819875967	16	700	0
1602000	6.1	80	100700	87	3	-4.121003058	16	700	0
1605600	6.4	81	100600	65	3	-3.894833041	16	700	0
1609200	6.7	81	100600	31	3	-7.584131511	16	700	1
1612800	6.3	84	100500	6	3	-7.819875967	16	800	1
1616400	6	88	100500	0	3	-8.056250477	16	800	1
1620000	6.2	86	100500	0	4	-7.819875967	16	800	1
1623600	6.1	83	100500	0	4	-9.247713211	16	800	1
1627200	5.6	86	100500	0	4	-9.728849737	16	800	1
1630800	5.5	85	100500	0	3.5	-9.970409963	16	800	1
1634400	5.3	84	100500	0	4	-10.21263718	16	800	0
1638000	5	85	100500	0	4.5	-10.45553569	16	800	0
1641600	4.7	86	100500	0	3.7	-10.9433641	16	800	0
1645200	4.6	84	100600	0	3.4	-9.728849737	16	800	0
1648800	4.9	82	100600	0	4.4	-7.349013203	16	800	0
1652400	5	81	100600	0	4.4	-6.880639604	16	800	0
1656000	5.1	82	100600	0	3.9	-6.64737669	16	800	0
1659600	5	81	100600	0	2.9	-7.349013203	16	800	0
1663200	4.9	79	100600	0	3.9	-8.056250477	16	800	1
1666800	4.1	82	100600	0	2.8	-11.68025186	16	800	1
1670400	4.3	79	100600	1	3.8	-11.68025186	16	800	1
1674000	4.4	81	100600	17	3.3	-9.247713211	16	800	1
1677600	5.1	82	100600	51	3.3	-9.247713211	16	700	1
1681200	6.4	79	100600	74	2.8	-7.819875967	16	700	1
